"","studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"84","AA-AA-000-0000","cou0001",-3,849.711190426903,242926.184,12.400512906628,"2015-12-01"
"85","AA-AA-000-0000","cou0001",-3,856.883613350969,244672.796,12.4076770703859,"2015-12-01"
"86","AA-AA-000-0000","cou0001",-3,864.059810491966,246419.408,12.4147902737734,"2015-12-01"
"87","AA-AA-000-0000","cou0001",-3,871.239741792971,248166.02,12.421853236659,"2015-12-01"
"88","AA-AA-000-0000","cou0001",-3,878.423367900646,249912.632,12.4288666637648,"2015-12-01"
"89","AA-AA-000-0000","cou0001",-3,885.610650148061,251659.244,12.4358312450884,"2015-12-01"
"90","AA-AA-000-0000","cou0001",-3,892.801550538045,253405.856,12.4427476563101,"2015-12-01"
"91","AA-AA-000-0000","cou0001",-3,899.996031727059,255152.468,12.4496165591869,"2015-12-01"
"92","AA-AA-000-0000","cou0001",-3,907.194057009559,256899.08,12.4564386019316,"2015-12-01"
"93","AA-AA-000-0000","cou0001",-3,914.395590302843,258645.692,12.4632144195806,"2015-12-01"
"94","AA-AA-000-0000","cou0001",-3,921.600596132353,260392.304,12.4699446343483,"2015-12-01"
"95","AA-AA-000-0000","cou0001",-3,928.809039617421,262138.916,12.4766298559701,"2015-12-01"
"96","AA-AA-000-0000","cou0001",-3,936.020886457441,263885.528,12.4832706820336,"2015-12-01"
"97","AA-AA-000-0000","cou0001",-3,943.236102918456,265632.14,12.4898676982996,"2015-12-01"
"98","AA-AA-000-0000","cou0001",-3,950.454655820138,267378.752,12.4964214790118,"2015-12-01"
"99","AA-AA-000-0000","cou0001",-3,957.676512523146,269125.364,12.5029325871971,"2015-12-01"
"100","AA-AA-000-0000","cou0001",-3,964.901640916865,270871.976,12.5094015749554,"2015-12-01"
"101","AA-AA-000-0000","cou0001",-3,972.130009407486,272618.588,12.5158289837409,"2015-12-01"
"102","AA-AA-000-0000","cou0001",-3,979.361586906436,274365.2,12.5222153446338,"2015-12-01"
"103","AA-AA-000-0000","cou0001",-3,986.596342819145,276111.812,12.528561178604,"2015-12-01"
"104","AA-AA-000-0000","cou0001",-3,993.834247034115,277858.424,12.5348669967657,"2015-12-01"
"105","AA-AA-000-0000","cou0001",-3,1001.07526991232,279605.036,12.5411333006245,"2015-12-01"
"106","AA-AA-000-0000","cou0001",-3,1008.31938227688,281351.648,12.5473605823172,"2015-12-01"
"107","AA-AA-000-0000","cou0001",-3,1015.56655540305,283098.26,12.553549324843,"2015-12-01"
"108","AA-AA-000-0000","cou0001",-3,1022.81676100846,284844.872,12.5597000022891,"2015-12-01"
"109","AA-AA-000-0000","cou0001",-3,1030.06997124362,286591.484,12.5658130800478,"2015-12-01"
"110","AA-AA-000-0000","cou0001",-3,1037.32615868275,288338.096,12.5718890150286,"2015-12-01"
"111","AA-AA-000-0000","cou0001",-3,1044.58529631476,290084.708,12.5779282558625,"2015-12-01"
"112","AA-AA-000-0000","cou0001",-3,1051.84735753454,291831.32,12.5839312431012,"2015-12-01"
"113","AA-AA-000-0000","cou0001",-3,1059.11231613448,293577.932,12.5898984094098,"2015-12-01"
"114","AA-AA-000-0000","cou0001",-3,1066.3801462962,295324.544,12.5958301797539,"2015-12-01"
"115","AA-AA-000-0000","cou0001",-3,1073.65082258248,297071.156,12.6017269715811,"2015-12-01"
"116","AA-AA-000-0000","cou0001",-3,1080.92431992947,298817.768,12.6075891949976,"2015-12-01"
"117","AA-AA-000-0000","cou0001",-3,1088.20061363902,300564.38,12.6134172529391,"2015-12-01"
"118","AA-AA-000-0000","cou0001",-3,1095.47967937131,302310.992,12.6192115413371,"2015-12-01"
"119","AA-AA-000-0000","cou0001",-3,1102.76149313753,304057.604,12.6249724492801,"2015-12-01"
"120","AA-AA-000-0000","cou0001",-3,1110.04603129293,305804.216,12.6307003591708,"2015-12-01"
"121","AA-AA-000-0000","cou0001",-3,1117.33327052986,307550.828,12.6363956468781,"2015-12-01"
"122","AA-AA-000-0000","cou0001",-3,1124.62318787114,309297.44,12.6420586818849,"2015-12-01"
"123","AA-AA-000-0000","cou0001",-3,1131.91576066354,311044.052,12.6476898274327,"2015-12-01"
"124","AA-AA-000-0000","cou0001",-3,1139.21096657136,312790.664,12.6532894406606,"2015-12-01"
"125","AA-AA-000-0000","cou0001",-3,1146.50878357031,314537.276,12.6588578727414,"2015-12-01"
"126","AA-AA-000-0000","cou0001",-3,1153.80918994141,316283.888,12.6643954690143,"2015-12-01"
"127","AA-AA-000-0000","cou0001",-3,1161.11216426512,318030.5,12.6699025691127,"2015-12-01"
"128","AA-AA-000-0000","cou0001",-3,1168.41768541559,319777.112,12.6753795070897,"2015-12-01"
"129","AA-AA-000-0000","cou0001",-3,1175.72573255507,321523.724,12.6808266115392,"2015-12-01"
"130","AA-AA-000-0000","cou0001",-3,1183.03628512839,323270.336,12.6862442057148,"2015-12-01"
"131","AA-AA-000-0000","cou0001",-3,1190.34932285767,325016.948,12.6916326076445,"2015-12-01"
"132","AA-AA-000-0000","cou0001",-3,1197.66482573711,326763.56,12.6969921302428,"2015-12-01"
"133","AA-AA-000-0000","cou0001",-3,1204.98277402787,328510.172,12.7023230814198,"2015-12-01"
"134","AA-AA-000-0000","cou0001",-3,1212.30314825315,330256.784,12.7076257641872,"2015-12-01"
"135","AA-AA-000-0000","cou0001",-3,1219.62592919331,332003.396,12.712900476762,"2015-12-01"
"136","AA-AA-000-0000","cou0001",-3,1226.95109788119,333750.008,12.7181475126666,"2015-12-01"
"137","AA-AA-000-0000","cou0001",-3,1234.27863559742,335496.62,12.7233671608275,"2015-12-01"
"138","AA-AA-000-0000","cou0001",-3,1241.60852386599,337243.232,12.72855970567,"2015-12-01"
"139","AA-AA-000-0000","cou0001",-3,1248.94074444977,338989.844,12.7337254272118,"2015-12-01"
"140","AA-AA-000-0000","cou0001",-3,1256.27527934627,340736.456,12.7388646011533,"2015-12-01"
"141","AA-AA-000-0000","cou0001",-3,1263.6121107834,342483.068,12.743977498966,"2015-12-01"
"142","AA-AA-000-0000","cou0001",-3,1270.95122121536,344229.68,12.7490643879787,"2015-12-01"
"143","AA-AA-000-0000","cou0001",-3,1278.29259331867,345976.292,12.754125531461,"2015-12-01"
"144","AA-AA-000-0000","cou0001",-3,1285.63620998817,347722.904,12.7591611887053,"2015-12-01"
"145","AA-AA-000-0000","cou0001",-3,1292.98205433327,349469.516,12.7641716151066,"2015-12-01"
"146","AA-AA-000-0000","cou0001",-3,1300.33010967415,351216.128,12.7691570622399,"2015-12-01"
"147","AA-AA-000-0000","cou0001",-3,1307.68035953809,352962.74,12.7741177779365,"2015-12-01"
"148","AA-AA-000-0000","cou0001",-3,1315.03278765592,354709.352,12.7790540063572,"2015-12-01"
"149","AA-AA-000-0000","cou0001",-3,1322.38737795852,356455.964,12.7839659880652,"2015-12-01"
"150","AA-AA-000-0000","cou0001",-3,1329.74411457335,358202.576,12.788853960096,"2015-12-01"
"151","AA-AA-000-0000","cou0001",-3,1337.10298182113,359949.188,12.793718156026,"2015-12-01"
"152","AA-AA-000-0000","cou0001",-3,1344.46396421256,361695.8,12.7985588060398,"2015-12-01"
"153","AA-AA-000-0000","cou0001",-3,1351.82704644511,363442.412,12.803376136995,"2015-12-01"
"154","AA-AA-000-0000","cou0001",-3,1359.19221339988,365189.024,12.8081703724868,"2015-12-01"
"155","AA-AA-000-0000","cou0001",-3,1366.55945013853,366935.636,12.8129417329095,"2015-12-01"
"156","AA-AA-000-0000","cou0001",-3,1373.92874190028,368682.248,12.8176904355177,"2015-12-01"
"157","AA-AA-000-0000","cou0001",-3,1381.30007409896,370428.86,12.8224166944856,"2015-12-01"
"158","AA-AA-000-0000","cou0001",-3,1388.67343232013,372175.472,12.827120720965,"2015-12-01"
"159","AA-AA-000-0000","cou0001",-3,1396.04880231831,373922.084,12.8318027231418,"2015-12-01"
"160","AA-AA-000-0000","cou0001",-3,1403.42617001412,375668.696,12.8364629062913,"2015-12-01"
"161","AA-AA-000-0000","cou0001",-3,1410.8055214917,377415.308,12.8411014728322,"2015-12-01"
"162","AA-AA-000-0000","cou0001",-3,1418.18684299596,379161.92,12.8457186223795,"2015-12-01"
"163","AA-AA-000-0000","cou0001",-3,1425.57012093007,380908.532,12.8503145517958,"2015-12-01"
"164","AA-AA-000-0000","cou0001",-3,1432.95534185287,382655.144,12.8548894552419,"2015-12-01"
"165","AA-AA-000-0000","cou0001",-3,1440.3424924764,384401.756,12.859443524226,"2015-12-01"
"166","AA-AA-000-0000","cou0001",-3,1447.7315596635,386148.368,12.8639769476516,"2015-12-01"
"167","AA-AA-000-0000","cou0001",-3,1455.12253042538,387894.98,12.8684899118646,"2015-12-01"
"168","AA-AA-000-0000","cou0001",-3,1462.51539191929,389641.592,12.8729826006994,"2015-12-01"
"169","AA-AA-000-0000","cou0001",-3,1469.91013144626,391388.204,12.8774551955237,"2015-12-01"
"170","AA-AA-000-0000","cou0001",-3,1477.30673644883,393134.816,12.8819078752825,"2015-12-01"
"171","AA-AA-000-0000","cou0001",-3,1484.70519450888,394881.428,12.8863408165411,"2015-12-01"
"172","AA-AA-000-0000","cou0001",-3,1492.10549334543,396628.04,12.8907541935268,"2015-12-01"
"173","AA-AA-000-0000","cou0001",-3,1499.50762081257,398374.652,12.8951481781705,"2015-12-01"
"174","AA-AA-000-0000","cou0001",-3,1506.91156489737,400121.264,12.8995229401464,"2015-12-01"
"175","AA-AA-000-0000","cou0001",-3,1514.31731371787,401867.876,12.9038786469118,"2015-12-01"
"176","AA-AA-000-0000","cou0001",-3,1521.72485552106,403614.488,12.908215463745,"2015-12-01"
"177","AA-AA-000-0000","cou0001",-3,1529.13417868094,405361.1,12.9125335537834,"2015-12-01"
"178","AA-AA-000-0000","cou0001",-3,1536.54527169663,407107.712,12.9168330780601,"2015-12-01"
"179","AA-AA-000-0000","cou0001",-3,1543.95812319045,408854.324,12.9211141955401,"2015-12-01"
"180","AA-AA-000-0000","cou0001",-3,1551.37272190613,410600.936,12.9253770631552,"2015-12-01"
"181","AA-AA-000-0000","cou0001",-3,1558.78905670697,412347.548,12.9296218358391,"2015-12-01"
"182","AA-AA-000-0000","cou0001",-3,1566.20711657406,414094.16,12.9338486665605,"2015-12-01"
"183","AA-AA-000-0000","cou0001",-3,1573.62689060459,415840.772,12.9380577063569,"2015-12-01"
"184","AA-AA-000-0000","cou0001",-3,1581.04836801008,417587.384,12.9422491043662,"2015-12-01"
"185","AA-AA-000-0000","cou0001",-3,1588.47153811478,419333.996,12.9464230078593,"2015-12-01"
"186","AA-AA-000-0000","cou0001",-3,1595.89639035397,421080.608,12.9505795622704,"2015-12-01"
"187","AA-AA-000-0000","cou0001",-3,1603.32291427237,422827.22,12.9547189112276,"2015-12-01"
"188","AA-AA-000-0000","cou0001",-3,1610.75109952257,424573.832,12.9588411965829,"2015-12-01"
"189","AA-AA-000-0000","cou0001",-3,1618.18093586348,426320.444,12.9629465584413,"2015-12-01"
"190","AA-AA-000-0000","cou0001",-3,1625.61241315877,428067.056,12.9670351351892,"2015-12-01"
"191","AA-AA-000-0000","cou0001",-3,1633.04552137542,429813.668,12.9711070635225,"2015-12-01"
"192","AA-AA-000-0000","cou0001",-3,1640.48025058223,431560.28,12.975162478474,"2015-12-01"
"193","AA-AA-000-0000","cou0001",-3,1647.91659094837,433306.892,12.9792015134404,"2015-12-01"
"194","AA-AA-000-0000","cou0001",-3,1655.35453274201,435053.504,12.9832243002084,"2015-12-01"
"195","AA-AA-000-0000","cou0001",-3,1662.79406632888,436800.116,12.9872309689806,"2015-12-01"
"196","AA-AA-000-0000","cou0001",-3,1670.2351821709,438546.728,12.9912216484008,"2015-12-01"
"197","AA-AA-000-0000","cou0001",-3,1677.67787082491,440293.34,12.995196465579,"2015-12-01"
"198","AA-AA-000-0000","cou0001",-3,1685.12212294129,442039.952,12.9991555461153,"2015-12-01"
"199","AA-AA-000-0000","cou0001",-3,1692.56792926267,443786.564,13.0030990141237,"2015-12-01"
"200","AA-AA-000-0000","cou0001",-3,1700.01528062271,445533.176,13.0070269922561,"2015-12-01"
"201","AA-AA-000-0000","cou0001",-3,1707.46416794478,447279.788,13.0109396017244,"2015-12-01"
"202","AA-AA-000-0000","cou0001",-3,1714.9145822408,449026.4,13.0148369623233,"2015-12-01"
"203","AA-AA-000-0000","cou0001",-3,1722.36651461002,450773.012,13.0187191924524,"2015-12-01"
"204","AA-AA-000-0000","cou0001",-3,1729.81995623779,452519.624,13.0225864091376,"2015-12-01"
"205","AA-AA-000-0000","cou0001",-3,1737.27489839446,454266.236,13.0264387280523,"2015-12-01"
"206","AA-AA-000-0000","cou0001",-3,1744.73133243422,456012.848,13.0302762635382,"2015-12-01"
"207","AA-AA-000-0000","cou0001",-3,1752.18924979394,457759.46,13.0340991286258,"2015-12-01"
"208","AA-AA-000-0000","cou0001",-3,1759.64864199212,459506.072,13.037907435054,"2015-12-01"
"209","AA-AA-000-0000","cou0001",-3,1767.10950062776,461252.684,13.0417012932901,"2015-12-01"
"210","AA-AA-000-0000","cou0001",-3,1774.57181737935,462999.296,13.0454808125489,"2015-12-01"
"211","AA-AA-000-0000","cou0001",-3,1782.03558400374,464745.908,13.0492461008112,"2015-12-01"
"212","AA-AA-000-0000","cou0001",-3,1789.50079233519,466492.52,13.052997264843,"2015-12-01"
"213","AA-AA-000-0000","cou0001",-3,1796.96743428431,468239.132,13.0567344102132,"2015-12-01"
"214","AA-AA-000-0000","cou0001",-3,1804.43550183708,469985.744,13.0604576413113,"2015-12-01"
"215","AA-AA-000-0000","cou0001",-3,1811.90498705387,471732.356,13.0641670613655,"2015-12-01"
"216","AA-AA-000-0000","cou0001",-3,1819.37588206848,473478.968,13.0678627724591,"2015-12-01"
"217","AA-AA-000-0000","cou0001",-3,1826.84817908716,475225.58,13.0715448755481,"2015-12-01"
"218","AA-AA-000-0000","cou0001",-3,1834.32187038775,476972.192,13.0752134704772,"2015-12-01"
"219","AA-AA-000-0000","cou0001",-3,1841.79694831867,478718.804,13.0788686559962,"2015-12-01"
"220","AA-AA-000-0000","cou0001",-3,1849.27340529812,480465.416,13.0825105297761,"2015-12-01"
"221","AA-AA-000-0000","cou0001",-3,1856.7512338131,482212.028,13.0861391884247,"2015-12-01"
"222","AA-AA-000-0000","cou0001",-3,1864.23042641861,483958.64,13.0897547275019,"2015-12-01"
"223","AA-AA-000-0000","cou0001",-3,1871.71097573674,485705.252,13.0933572415346,"2015-12-01"
"224","AA-AA-000-0000","cou0001",-3,1879.19287445586,487451.864,13.0969468240321,"2015-12-01"
"225","AA-AA-000-0000","cou0001",-3,1886.67611532979,489198.476,13.1005235675,"2015-12-01"
"226","AA-AA-000-0000","cou0001",-3,1894.16069117694,490945.088,13.1040875634552,"2015-12-01"
"227","AA-AA-000-0000","cou0001",-3,1901.64659487957,492691.7,13.1076389024393,"2015-12-01"
"228","AA-AA-000-0000","cou0001",-3,1909.13381938295,494438.312,13.1111776740327,"2015-12-01"
"229","AA-AA-000-0000","cou0001",-3,1916.62235769459,496184.924,13.1147039668682,"2015-12-01"
"230","AA-AA-000-0000","cou0001",-3,1924.11220288351,497931.536,13.1182178686442,"2015-12-01"
"231","AA-AA-000-0000","cou0001",-3,1931.60334807942,499678.148,13.121719466138,"2015-12-01"
"232","AA-AA-000-0000","cou0001",-3,1939.09578647205,501424.76,13.1252088452182,"2015-12-01"
"233","AA-AA-000-0000","cou0001",-3,1946.58951131035,503171.372,13.1286860908581,"2015-12-01"
"234","AA-AA-000-0000","cou0001",-3,1954.08451590185,504917.984,13.1321512871471,"2015-12-01"
"235","AA-AA-000-0000","cou0001",-3,1961.58079361186,506664.596,13.1356045173039,"2015-12-01"
"236","AA-AA-000-0000","cou0001",-3,1969.07833786285,508411.208,13.1390458636878,"2015-12-01"
"237","AA-AA-000-0000","cou0001",-3,1976.57714213371,510157.82,13.1424754078108,"2015-12-01"
"238","AA-AA-000-0000","cou0001",-3,1984.07719995913,511904.432,13.1458932303492,"2015-12-01"
"239","AA-AA-000-0000","cou0001",-3,1991.57850492888,513651.044,13.1492994111548,"2015-12-01"
"240","AA-AA-000-0000","cou0001",-3,1999.08105068717,515397.656,13.1526940292661,"2015-12-01"
"241","AA-AA-000-0000","cou0001",-3,2006.58483093204,517144.268,13.1560771629197,"2015-12-01"
"242","AA-AA-000-0000","cou0001",-3,2014.08983941466,518890.88,13.1594488895606,"2015-12-01"
"243","AA-AA-000-0000","cou0001",-3,2021.59606993877,520637.492,13.1628092858531,"2015-12-01"
"244","AA-AA-000-0000","cou0001",-3,2029.10351636003,522384.104,13.1661584276912,"2015-12-01"
"245","AA-AA-000-0000","cou0001",-3,2036.61217258541,524130.716,13.169496390209,"2015-12-01"
"246","AA-AA-000-0000","cou0001",-3,2044.12203257258,525877.328,13.1728232477906,"2015-12-01"
"247","AA-AA-000-0000","cou0001",-3,2051.63309032939,527623.94,13.1761390740802,"2015-12-01"
"248","AA-AA-000-0000","cou0001",-3,2059.14533991319,529370.552,13.1794439419919,"2015-12-01"
"249","AA-AA-000-0000","cou0001",-3,2066.65877543033,531117.164,13.1827379237192,"2015-12-01"
"250","AA-AA-000-0000","cou0001",-3,2074.17339103557,532863.776,13.1860210907446,"2015-12-01"
"251","AA-AA-000-0000","cou0001",-3,2081.68918093154,534610.388,13.1892935138487,"2015-12-01"
"252","AA-AA-000-0000","cou0001",-3,2089.20613936818,536357,13.1925552631197,"2015-12-01"
"253","AA-AA-000-0000","cou0001",-3,2096.72426064218,538103.612,13.195806407962,"2015-12-01"
"254","AA-AA-000-0000","cou0001",-2,336.703171712103,97957.388,11.4922878467661,"2015-12-01"
"255","AA-AA-000-0000","cou0001",-2,343.825715707831,99704,11.5099610755062,"2015-12-01"
"256","AA-AA-000-0000","cou0001",-2,350.957933122373,101450.612,11.5273273777641,"2015-12-01"
"257","AA-AA-000-0000","cou0001",-2,358.099575191349,103197.224,11.544397232443,"2015-12-01"
"258","AA-AA-000-0000","cou0001",-2,365.250403633196,104943.836,11.5611805907941,"2015-12-01"
"259","AA-AA-000-0000","cou0001",-2,372.410190040962,106690.448,11.5776869112581,"2015-12-01"
"260","AA-AA-000-0000","cou0001",-2,379.578715318729,108437.06,11.5939251914782,"2015-12-01"
"261","AA-AA-000-0000","cou0001",-2,386.755769158736,110183.672,11.609903997754,"2015-12-01"
"262","AA-AA-000-0000","cou0001",-2,393.941149555646,111930.284,11.6256314921802,"2015-12-01"
"263","AA-AA-000-0000","cou0001",-2,401.134662354813,113676.896,11.6411154576832,"2015-12-01"
"264","AA-AA-000-0000","cou0001",-2,408.336120831647,115423.508,11.6563633211491,"2015-12-01"
"265","AA-AA-000-0000","cou0001",-2,415.545345299539,117170.12,11.6713821748146,"2015-12-01"
"266","AA-AA-000-0000","cou0001",-2,422.762162743979,118916.732,11.6861787960752,"2015-12-01"
"267","AA-AA-000-0000","cou0001",-2,429.986406480777,120663.344,11.7007596658491,"2015-12-01"
"268","AA-AA-000-0000","cou0001",-2,437.217915836471,122409.956,11.7151309856217,"2015-12-01"
"269","AA-AA-000-0000","cou0001",-2,444.45653584918,124156.568,11.7292986932824,"2015-12-01"
"270","AA-AA-000-0000","cou0001",-2,451.70211698834,125903.18,11.7432684778548,"2015-12-01"
