"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-3,29.4587094406489,40566.216,10.6106908809607,2017-11-01
"AA-AA-000-0000","kri0001",-3,30.0009063470155,40769.8,10.6156968902334,2017-11-01
"AA-AA-000-0000","kri0001",-3,30.5440841818532,40973.384,10.6206779641522,2017-11-01
"AA-AA-000-0000","kri0001",-3,31.0882356432829,41176.968,10.6256343498964,2017-11-01
"AA-AA-000-0000","kri0001",-3,31.6333535195688,41380.552,10.6305662909882,2017-11-01
"AA-AA-000-0000","kri0001",-3,32.1794306875675,41584.136,10.6354740273646,2017-11-01
"AA-AA-000-0000","kri0001",-3,32.7264601112125,41787.72,10.6403577954468,2017-11-01
"AA-AA-000-0000","kri0001",-3,33.2744348400303,41991.304,10.6452178282091,2017-11-01
"AA-AA-000-0000","kri0001",-3,33.8233480076908,42194.888,10.6500543552456,2017-11-01
"AA-AA-000-0000","kri0001",-3,34.373192830587,42398.472,10.6548676028348,2017-11-01
"AA-AA-000-0000","kri0001",-3,34.9239626064472,42602.056,10.6596577940036,2017-11-01
"AA-AA-000-0000","kri0001",-3,35.4756507129759,42805.64,10.6644251485892,2017-11-01
"AA-AA-000-0000","kri0001",-3,36.0282506065239,43009.224,10.6691698832993,2017-11-01
"AA-AA-000-0000","kri0001",-3,36.5817558207874,43212.808,10.6738922117717,2017-11-01
"AA-AA-000-0000","kri0001",-3,37.1361599655335,43416.392,10.6785923446319,2017-11-01
"AA-AA-000-0000","kri0001",-3,37.6914567253537,43619.976,10.6832704895491,2017-11-01
"AA-AA-000-0000","kri0001",-3,38.2476398584427,43823.56,10.6879268512918,2017-11-01
"AA-AA-000-0000","kri0001",-3,38.8047031954032,44027.144,10.6925616317811,2017-11-01
"AA-AA-000-0000","kri0001",-3,39.3626406380753,44230.728,10.6971750301436,2017-11-01
"AA-AA-000-0000","kri0001",-3,39.9214461583903,44434.312,10.7017672427625,2017-11-01
"AA-AA-000-0000","kri0001",-3,40.4811137972477,44637.896,10.7063384633279,2017-11-01
"AA-AA-000-0000","kri0001",-3,41.041637663416,44841.48,10.7108888828858,2017-11-01
"AA-AA-000-0000","kri0001",-3,41.603011932455,45045.064,10.715418689886,2017-11-01
"AA-AA-000-0000","kri0001",-3,42.1652308456605,45248.648,10.7199280702287,2017-11-01
"AA-AA-000-0000","kri0001",-3,42.7282887090308,45452.232,10.7244172073107,2017-11-01
"AA-AA-000-0000","kri0001",-3,43.2921798922529,45655.816,10.72888628207,2017-11-01
"AA-AA-000-0000","kri0001",-3,43.8568988277096,45859.4,10.7333354730293,2017-11-01
"AA-AA-000-0000","kri0001",-3,44.4224400095071,46062.984,10.7377649563392,2017-11-01
"AA-AA-000-0000","kri0001",-3,44.9887979925204,46266.568,10.7421749058196,2017-11-01
"AA-AA-000-0000","kri0001",-3,45.555967391459,46470.152,10.7465654930012,2017-11-01
"AA-AA-000-0000","kri0001",-3,46.1239428799504,46673.736,10.7509368871648,2017-11-01
"AA-AA-000-0000","kri0001",-3,46.6927191896412,46877.32,10.7552892553813,2017-11-01
"AA-AA-000-0000","kri0001",-3,47.2622911093166,47080.904,10.7596227625493,2017-11-01
"AA-AA-000-0000","kri0001",-3,47.8326534840362,47284.488,10.7639375714329,2017-11-01
"AA-AA-000-0000","kri0001",-3,48.4038012142871,47488.072,10.7682338426984,2017-11-01
"AA-AA-000-0000","kri0001",-3,48.9757292551533,47691.656,10.7725117349502,2017-11-01
"AA-AA-000-0000","kri0001",-3,49.5484326155002,47895.24,10.7767714047659,2017-11-01
"AA-AA-000-0000","kri0001",-3,50.1219063571762,48098.824,10.7810130067305,2017-11-01
"AA-AA-000-0000","kri0001",-3,50.6961455942276,48302.408,10.7852366934704,2017-11-01
"AA-AA-000-0000","kri0001",-3,51.2711454921305,48505.992,10.7894426156861,2017-11-01
"AA-AA-000-0000","kri0001",-3,51.8469012670353,48709.576,10.7936309221846,2017-11-01
"AA-AA-000-0000","kri0001",-3,52.4234081850263,48913.16,10.7978017599109,2017-11-01
"AA-AA-000-0000","kri0001",-3,53.0006615613955,49116.744,10.801955273979,2017-11-01
"AA-AA-000-0000","kri0001",-3,53.5786567599289,49320.328,10.8060916077022,2017-11-01
"AA-AA-000-0000","kri0001",-3,54.1573891922067,49523.912,10.8102109026228,2017-11-01
"AA-AA-000-0000","kri0001",-3,54.7368543169169,49727.496,10.8143132985408,2017-11-01
"AA-AA-000-0000","kri0001",-3,55.3170476391803,49931.08,10.8183989335431,2017-11-01
"AA-AA-000-0000","kri0001",-3,55.8979647098886,50134.664,10.8224679440307,2017-11-01
"AA-AA-000-0000","kri0001",-3,56.4796011250553,50338.248,10.8265204647464,2017-11-01
"AA-AA-000-0000","kri0001",-3,57.0619525251766,50541.832,10.8305566288013,2017-11-01
"AA-AA-000-0000","kri0001",-3,57.6450145946054,50745.416,10.8345765677013,2017-11-01
"AA-AA-000-0000","kri0001",-3,58.2287830609364,50949,10.8385804113729,2017-11-01
"AA-AA-000-0000","kri0001",-3,58.8132536944013,51152.584,10.8425682881878,2017-11-01
"AA-AA-000-0000","kri0001",-2,0.223866939067312,12878.792,9.46333720644002,2017-11-01
"AA-AA-000-0000","kri0001",-2,0.695247419372374,13082.376,9.47902125989072,2017-11-01
"AA-AA-000-0000","kri0001",-2,1.17022583619829,13285.96,9.49446311753271,2017-11-01
"AA-AA-000-0000","kri0001",-2,1.64871980098119,13489.544,9.50967014581357,2017-11-01
"AA-AA-000-0000","kri0001",-2,2.13065002230258,13693.128,9.5246493801305,2017-11-01
"AA-AA-000-0000","kri0001",-2,2.61594014530091,13896.712,9.5394075443746,2017-11-01
"AA-AA-000-0000","kri0001",-2,3.10451660163261,14100.296,9.55395106905371,2017-11-01
"AA-AA-000-0000","kri0001",-2,3.59630846914807,14303.88,9.56828610811636,2017-11-01
"AA-AA-000-0000","kri0001",-2,4.09124734052419,14507.464,9.58241855458659,2017-11-01
"AA-AA-000-0000","kri0001",-2,4.58926720016496,14711.048,9.59635405510941,2017-11-01
"AA-AA-000-0000","kri0001",-2,5.09030430874258,14914.632,9.61009802349662,2017-11-01
