"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0001","163",15,2387,0.00628403854210306,0.317575658765776,0,2017-11-01
"AA-AA-000-0000","kri0001","62",152,24569,0.00618665798363792,0.960101756368156,0,2017-11-01
"AA-AA-000-0000","kri0001","170",132,21878,0.00603345826858031,0.818767670675509,0,2017-11-01
"AA-AA-000-0000","kri0001","129",9,1493,0.00602813127930342,0.213095825450527,0,2017-11-01
"AA-AA-000-0000","kri0001","136",11,1843,0.00596852957135106,0.226909843468697,0,2017-11-01
"AA-AA-000-0000","kri0001","130",12,2040,0.00588235294117647,0.223745882805461,0,2017-11-01
"AA-AA-000-0000","kri0001","28",13,2286,0.00568678915135608,0.200858296746075,0,2017-11-01
"AA-AA-000-0000","kri0001","98",8,1420,0.00563380281690141,0.150619183699346,0,2017-11-01
"AA-AA-000-0000","kri0001","70",12,2146,0.00559179869524697,0.177671075628062,0,2017-11-01
"AA-AA-000-0000","kri0001","122",38,6948,0.0054691997697179,0.280353008921655,0,2017-11-01
"AA-AA-000-0000","kri0001","164",28,5193,0.00539187367610245,0.22092240972391,0,2017-11-01
"AA-AA-000-0000","kri0001","68",15,2852,0.00525946704067321,0.136501175275662,0,2017-11-01
"AA-AA-000-0000","kri0001","94",137,26286,0.00521189987065358,0.384716263801211,0,2017-11-01
"AA-AA-000-0000","kri0001","180",4,780,0.00512820512820513,0.0572731874723443,0,2017-11-01
"AA-AA-000-0000","kri0001","174",20,3944,0.0050709939148073,0.114956054365407,0,2017-11-01
"AA-AA-000-0000","kri0001","48",3,595,0.00504201680672269,0.0419290947046116,0,2017-11-01
"AA-AA-000-0000","kri0001","66",4,796,0.0050251256281407,0.0466623274287266,0,2017-11-01
"AA-AA-000-0000","kri0001","189",117,23364,0.00500770416024653,0.24255274837975,0,2017-11-01
"AA-AA-000-0000","kri0001","52",6,1205,0.00497925311203319,0.0512822021009861,0,2017-11-01
"AA-AA-000-0000","kri0001","124",10,2053,0.00487092060399415,0.0480416417254834,0,2017-11-01
"AA-AA-000-0000","kri0001","118",65,13401,0.00485038429967913,0.113590040975358,0,2017-11-01
"AA-AA-000-0000","kri0001","27",15,3167,0.00473634354278497,0.0305145681395707,0,2017-11-01
"AA-AA-000-0000","kri0001","139",205,43704,0.00469064616511075,0.0765803106561915,0,2017-11-01
"AA-AA-000-0000","kri0001","7",36,7678,0.00468872102109924,0.0314488203315715,0,2017-11-01
"AA-AA-000-0000","kri0001","5",146,31992,0.00456364091022756,-0.0219273409342197,0,2017-11-01
"AA-AA-000-0000","kri0001","49",13,2884,0.00450762829403606,-0.0181631025857955,0,2017-11-01
"AA-AA-000-0000","kri0001","76",44,9840,0.00447154471544715,-0.0473286802580574,0,2017-11-01
"AA-AA-000-0000","kri0001","186",15,3396,0.00441696113074205,-0.0400490440420909,0,2017-11-01
"AA-AA-000-0000","kri0001","160",24,5547,0.00432666306111412,-0.0770733141589448,0,2017-11-01
"AA-AA-000-0000","kri0001","166",61,14349,0.00425116732873371,-0.158774078361905,0,2017-11-01
"AA-AA-000-0000","kri0001","57",6,1413,0.00424628450106157,-0.0505307062588218,0,2017-11-01
"AA-AA-000-0000","kri0001","44",15,3534,0.00424448217317487,-0.0803254754116504,0,2017-11-01
"AA-AA-000-0000","kri0001","100",6,1425,0.00421052631578947,-0.0559410654410793,0,2017-11-01
"AA-AA-000-0000","kri0001","178",6,1511,0.00397088021178028,-0.093464304487982,0,2017-11-01
"AA-AA-000-0000","kri0001","14",3,770,0.0038961038961039,-0.0747080381696258,0,2017-11-01
"AA-AA-000-0000","kri0001","188",8,2117,0.00377893245158243,-0.144628022664931,0,2017-11-01
"AA-AA-000-0000","kri0001","17",37,9809,0.00377204608013049,-0.313943596165524,0,2017-11-01
"AA-AA-000-0000","kri0001","97",14,3717,0.00376647834274953,-0.194563854878792,0,2017-11-01
"AA-AA-000-0000","kri0001","137",22,5984,0.00367647058823529,-0.273669164456466,0,2017-11-01
"AA-AA-000-0000","kri0001","121",17,4670,0.00364025695931478,-0.251288848242707,0,2017-11-01
"AA-AA-000-0000","kri0001","104",25,6910,0.00361794500723589,-0.312810446416858,0,2017-11-01
"AA-AA-000-0000","kri0001","84",8,2214,0.003613369467028,-0.177893087930737,0,2017-11-01
"AA-AA-000-0000","kri0001","69",33,9175,0.00359673024523161,-0.368272734039686,0,2017-11-01
"AA-AA-000-0000","kri0001","185",6,1695,0.00353982300884956,-0.167308249388995,0,2017-11-01
"AA-AA-000-0000","kri0001","142",10,2831,0.00353232073472271,-0.217759904692205,0,2017-11-01
"AA-AA-000-0000","kri0001","71",27,7865,0.00343293070565798,-0.396889988848366,0,2017-11-01
"AA-AA-000-0000","kri0001","115",6,1757,0.00341491178144565,-0.19049620643044,0,2017-11-01
"AA-AA-000-0000","kri0001","89",12,3674,0.00326619488296135,-0.310167854523319,0,2017-11-01
"AA-AA-000-0000","kri0001","58",47,14394,0.00326524940947617,-0.614365395765693,0,2017-11-01
"AA-AA-000-0000","kri0001","53",7,2217,0.0031574199368516,-0.260656621789263,0,2017-11-01
"AA-AA-000-0000","kri0001","61",44,13980,0.00314735336194564,-0.659126849991693,0,2017-11-01
"AA-AA-000-0000","kri0001","147",12,3883,0.00309039402523822,-0.361038734099952,0,2017-11-01
"AA-AA-000-0000","kri0001","103",10,3256,0.00307125307125307,-0.334811676801369,0,2017-11-01
"AA-AA-000-0000","kri0001","131",16,5246,0.00304994281357225,-0.43092564615898,0,2017-11-01
"AA-AA-000-0000","kri0001","101",7,2358,0.00296861747243427,-0.304110485796535,0,2017-11-01
"AA-AA-000-0000","kri0001","109",10,3422,0.00292226767971946,-0.376790237564233,0,2017-11-01
"AA-AA-000-0000","kri0001","140",145,50949,0.0028459832381401,-1.52016062563912,0,2017-11-01
"AA-AA-000-0000","kri0001","148",4,1411,0.00283486888731396,-0.254586539960171,0,2017-11-01
"AA-AA-000-0000","kri0001","50",18,6531,0.00275608635737253,-0.572233053778901,0,2017-11-01
"AA-AA-000-0000","kri0001","19",6,2209,0.00271616115889543,-0.340021756847726,0,2017-11-01
"AA-AA-000-0000","kri0001","72",2,744,0.00268817204301075,-0.200269883533212,0,2017-11-01
"AA-AA-000-0000","kri0001","167",28,10875,0.00257471264367816,-0.811221057698102,0,2017-11-01
"AA-AA-000-0000","kri0001","51",20,7886,0.00253613999492772,-0.703987063893114,0,2017-11-01
"AA-AA-000-0000","kri0001","13",13,5129,0.00253460713589394,-0.568166711965498,0,2017-11-01
"AA-AA-000-0000","kri0001","126",2,792,0.00252525252525253,-0.224279142529889,0,2017-11-01
"AA-AA-000-0000","kri0001","45",2,797,0.00250941028858218,-0.22670766031769,0,2017-11-01
"AA-AA-000-0000","kri0001","38",2,798,0.0025062656641604,-0.227191802659967,0,2017-11-01
"AA-AA-000-0000","kri0001","11",17,6784,0.00250589622641509,-0.662538196352522,0,2017-11-01
"AA-AA-000-0000","kri0001","102",6,2455,0.00244399185336049,-0.41036742330203,0,2017-11-01
"AA-AA-000-0000","kri0001","184",9,3704,0.00242980561555076,-0.507384049889292,0,2017-11-01
"AA-AA-000-0000","kri0001","106",7,2881,0.00242971190558834,-0.44749866337363,0,2017-11-01
"AA-AA-000-0000","kri0001","149",18,7453,0.00241513484502885,-0.724601054870019,0,2017-11-01
"AA-AA-000-0000","kri0001","9",4,1691,0.00236546422235364,-0.353010692314779,0,2017-11-01
"AA-AA-000-0000","kri0001","36",2,883,0.00226500566251416,-0.266583175462522,0,2017-11-01
"AA-AA-000-0000","kri0001","63",17,7931,0.00214348758038078,-0.840603302600335,0,2017-11-01
"AA-AA-000-0000","kri0001","34",14,6842,0.00204618532592809,-0.811744806741082,0,2017-11-01
"AA-AA-000-0000","kri0001","26",10,4966,0.00201369311316955,-0.700376681451898,0,2017-11-01
"AA-AA-000-0000","kri0001","41",3,1507,0.0019907100199071,-0.389254752235524,0,2017-11-01
