studyid,workflowid,threshold,numerator,denominator,log_denominator,gsm_analysis_date
AA-AA-000-0000,cou0001,-3,714.407894182298,220978.712,12.3058216500684,2016-12-01
AA-AA-000-0000,cou0001,-3,721.841097781746,222863.08,12.3143128708412,2016-12-01
AA-AA-000-0000,cou0001,-3,729.279935549341,224747.448,12.3227325974307,2016-12-01
AA-AA-000-0000,cou0001,-3,736.724336773233,226631.816,12.3310820237218,2016-12-01
AA-AA-000-0000,cou0001,-3,744.174232208431,228516.184,12.3393623139418,2016-12-01
AA-AA-000-0000,cou0001,-3,751.629554034551,230400.552,12.3475746036343,2016-12-01
AA-AA-000-0000,cou0001,-3,759.090235815122,232284.92,12.3557200005945,2016-12-01
AA-AA-000-0000,cou0001,-3,766.556212458368,234169.288,12.3637995857653,2016-12-01
AA-AA-000-0000,cou0001,-3,774.02742017941,236053.656,12.3718144140985,2016-12-01
AA-AA-000-0000,cou0001,-3,781.503796463824,237938.024,12.3797655153814,2016-12-01
AA-AA-000-0000,cou0001,-3,788.985280032494,239822.392,12.387653895031,2016-12-01
AA-AA-000-0000,cou0001,-3,796.471810807703,241706.76,12.3954805348565,2016-12-01
AA-AA-000-0000,cou0001,-3,803.963329880418,243591.128,12.4032463937934,2016-12-01
AA-AA-000-0000,cou0001,-3,811.459779478705,245475.496,12.4109524086078,2016-12-01
AA-AA-000-0000,cou0001,-3,818.961102937236,247359.864,12.4185994945751,2016-12-01
AA-AA-000-0000,cou0001,-3,826.467244667839,249244.232,12.426188546132,2016-12-01
AA-AA-000-0000,cou0001,-3,833.978150131048,251128.6,12.4337204375048,2016-12-01
AA-AA-000-0000,cou0001,-3,841.493765808613,253012.968,12.4411960233131,2016-12-01
AA-AA-000-0000,cou0001,-3,849.014039176928,254897.336,12.4486161391523,2016-12-01
AA-AA-000-0000,cou0001,-3,856.538918681341,256781.704,12.4559816021539,2016-12-01
AA-AA-000-0000,cou0001,-3,864.068353711313,258666.072,12.4632932115255,2016-12-01
AA-AA-000-0000,cou0001,-3,871.602294576388,260550.44,12.4705517490713,2016-12-01
AA-AA-000-0000,cou0001,-3,879.140692482944,262434.808,12.4777579796935,2016-12-01
AA-AA-000-0000,cou0001,-3,886.683499511695,264319.176,12.4849126518765,2016-12-01
